ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
156.963681,-43.903801,0.009354,1.9e-05,2804.259,5.696057,1.4e-05,9e-06,0.0,0
157.305723,-44.122706,0.010012,1.8e-05,3001.522,5.396264,0.329617,0.228061,195.435,0
157.138311,-44.24357,0.008499,0.000333,2547.936,99.830889,0.362314,0.250684,-253.947,0
157.107237,-44.271526,0.008923,2e-05,2675.048,5.995849,0.381992,0.264299,-128.013,0
156.467833,-43.748,0.009417,0.00015,2823.146,44.968869,0.389768,0.269679,18.712,0
157.467438,-43.538828,0.009823,0.000333,2944.861,99.830889,0.514718,0.356132,139.3,0
157.254674,-44.402731,0.009053,0.000127,2714.021,38.073642,0.541188,0.374447,-89.401,0
156.197888,-43.964331,0.009623,6.3e-05,2884.903,18.886925,0.555082,0.38406,79.897,0
157.564189,-44.307926,0.010284,0.00015,3083.066,44.968869,0.592038,0.409629,276.223,0
157.520712,-44.45371,0.009753,0.00015,2923.876,44.968869,0.680784,0.471033,118.509,0
157.50875,-44.821944,0.009146,0.000333,2741.902,99.830889,0.998604,0.690932,-61.779,0
158.656402,-43.445536,0.009954,2.7e-05,2984.134,8.094396,1.302855,0.901442,178.209,0
158.7845,-43.691806,0.009645,2.3e-05,2891.498,6.895227,1.328914,0.919472,86.431,0
155.747943,-42.827397,0.009467,0.00015,2838.135,44.968869,1.387785,0.960205,33.563,0
159.139875,-44.532667,0.009458,2.3e-05,2835.437,6.895227,1.689357,1.168862,30.889,0
157.917292,-45.483139,0.008886,5.3e-05,2663.956,15.889,1.722316,1.191667,-139.003,0
155.793333,-41.959444,0.009203,0.000333,2758.99,99.830889,2.11934,1.466366,-44.849,0
157.798203,-46.251409,0.00967,7.3e-05,2898.993,21.884849,2.423383,1.676733,93.856,0
159.314538,-41.627531,0.009255,2.1e-05,2774.579,6.295642,2.83731,1.963128,-29.404,0
158.600748,-46.559463,0.008986,6e-05,2693.935,17.987547,2.905817,2.010527,-109.301,0
