ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
215.54138,4.860085,0.055055,1.6e-05,16505.074,4.796679,2.791167,10.810552,84.7,0,0.00029799999999999965
212.877971,-0.083054,0.05444,1.9e-05,16320.701,5.696057,2.828638,10.955682,-90.101,0,-0.00031699999999999784
216.288531,4.42224,0.05512,1e-05,16524.56,2.997925,2.853321,11.051284,103.175,0,0.0003630000000000022
217.028431,3.358774,0.054815,1.6e-05,16433.124,4.796679,2.879307,11.151933,16.485,0,5.8000000000002494e-05
217.12985,1.510796,0.054764,5e-06,16417.834,1.498962,2.917585,11.300186,1.99,0,7.000000000000062e-06
215.750699,-0.254533,0.054972,8e-06,16480.191,2.39834,2.960499,11.4664,61.109,0,0.0002149999999999999
212.441663,0.062258,0.054392,1.6e-05,16306.311,4.796679,2.961954,11.472033,-103.744,0,-0.00036499999999999727
214.966671,-0.561383,0.055025,2e-05,16496.08,5.995849,2.974161,11.519312,76.173,0,0.0002679999999999974
217.31767,2.325532,0.05465,1e-05,16383.658,2.997925,2.98372,11.556335,-30.412,0,-0.00010700000000000293
216.10735,4.74745,0.054725,1.3e-05,16406.142,3.897302,2.987232,11.56994,-9.095,0,-3.199999999999731e-05
217.076687,1.129646,0.054884,1.4e-05,16453.809,4.197094,2.999787,11.618567,36.097,0,0.0001270000000000021
212.465489,-0.083002,0.054633,1.6e-05,16378.561,4.796679,3.060704,11.854504,-35.244,0,-0.0001239999999999991
212.779863,-0.342278,0.054651,7e-06,16383.958,2.098547,3.101802,12.013682,-30.128,0,-0.00010600000000000193
212.75732,-0.332298,0.05473,7e-06,16407.641,2.098547,3.104512,12.024181,-7.674,0,-2.6999999999999247e-05
216.370063,-0.022919,0.054684,3.1e-05,16393.851,9.293566,3.12288,12.095319,-20.749,0,-7.299999999999668e-05
216.286971,-0.124297,0.054577,8e-06,16361.773,2.39834,3.148222,12.193474,-51.161,0,-0.0001799999999999996
215.524634,-0.669254,0.054918,1.8e-05,16464.002,5.396264,3.240764,12.551901,45.761,0,0.00016100000000000142
215.631898,-0.655319,0.055096,1.7e-05,16517.365,5.096472,3.26891,12.660915,96.354,0,0.000338999999999999
212.471516,-0.384005,0.05446,7e-06,16326.697,2.098547,3.30111,12.78563,-84.416,0,-0.00029699999999999865
213.101139,-0.732072,0.054416,6e-06,16313.506,1.798755,3.312887,12.831244,-96.922,0,-0.000341000000000001
