ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
227.884428,1.662155,0.00673,0.000333,2017.603,99.830889,9e-06,4e-06,0.0,0
227.84016,1.610469,0.006504,0.0003,1949.85,89.937737,0.068044,0.033948,-67.3,0
227.839429,1.610761,0.006392,0.000204,1916.273,61.157661,0.068302,0.034077,-100.652,0
227.75557,1.680559,0.005516,6.1e-05,1653.655,18.28734,0.130108,0.064913,-361.515,0
228.010182,1.69874,0.006748,5e-06,2023.0,1.498962,0.130918,0.065317,5.36,0
228.03395,1.585713,0.006475,1.1e-05,1941.156,3.297717,0.167879,0.083757,-75.936,0
227.7435,1.437775,0.005231,2.5e-05,1568.214,7.494811,0.26494,0.132182,-446.385,0
227.74375,1.4375,0.005229,2.3e-05,1567.615,6.895227,0.26504,0.132232,-446.98,0
228.17247,1.623257,0.006247,1.3e-05,1872.803,3.897302,0.290541,0.144955,-143.832,0
227.601667,1.546667,0.005324,0.000113,1596.095,33.876548,0.305326,0.152332,-418.69,0
227.568958,1.934267,0.005794,2e-06,1736.998,0.599585,0.416505,0.2078,-278.73,0
228.100177,2.080056,0.005611,3.3e-05,1682.135,9.893151,0.47026,0.234619,-333.225,0
227.3123,1.921617,0.005751,3.2e-05,1724.106,9.593359,0.627987,0.313312,-291.535,0
227.19655,1.90019,0.006638,2.5e-05,1990.022,7.494811,0.72762,0.36302,-27.397,0
227.09451,1.798587,0.005808,4.3e-05,1741.195,12.891076,0.801282,0.399771,-274.561,0
227.038767,1.608753,0.007059,1.9e-05,2116.235,5.696057,0.846988,0.422574,97.972,0
227.03842,1.608604,0.007059,1.9e-05,2116.235,5.696057,0.847343,0.422752,97.972,0
227.05148,1.499944,0.005125,9.5e-05,1536.436,28.480284,0.84825,0.423204,-477.95,0
227.02439,1.651531,0.006149,9e-06,1843.424,2.698132,0.859739,0.428936,-173.015,0
227.02337,1.651593,0.00611,1e-05,1831.732,2.997925,0.860758,0.429444,-184.629,0
228.13224,0.812582,0.006153,1.6e-05,1844.623,4.796679,0.884957,0.441518,-171.824,0
226.94924,1.292049,0.006902,2.1e-05,2069.168,6.295642,1.005395,0.501606,51.22,0
227.267878,0.821987,0.005487,7e-06,1644.961,2.098547,1.041972,0.519855,-370.151,0
226.905129,2.019317,0.006413,3.3e-05,1922.569,9.893151,1.042004,0.519871,-94.399,0
228.9285,1.455768,0.005286,2.9e-05,1584.703,8.693981,1.063849,0.530769,-430.006,0
226.800658,1.523012,0.006638,0.000247,1990.022,74.048737,1.092211,0.54492,-27.397,0
226.78195,1.544547,0.008489,5e-06,2544.938,1.498962,1.10827,0.552932,523.81,0
226.780104,1.543911,0.008539,1.2e-05,2559.928,3.597509,1.110172,0.553881,538.699,0
226.78006,1.544293,0.008539,1.2e-05,2559.928,3.597509,1.110175,0.553882,538.699,0
227.28264,0.724928,0.005555,3.4e-05,1665.347,10.192944,1.113665,0.555623,-349.901,0
226.89243,1.120294,0.005287,3e-05,1585.003,8.993774,1.129977,0.563762,-429.709,0
226.747763,1.554267,0.008486,0.0001,2544.039,29.979246,1.141295,0.569408,522.916,0
228.8942,2.248284,0.006358,7e-06,1906.08,2.098547,1.167187,0.582326,-110.777,0
226.68061,1.661045,0.005659,6.6e-05,1696.526,19.786302,1.203309,0.600348,-318.931,0
226.676096,1.606079,0.006311,6e-05,1891.99,17.987547,1.209122,0.603248,-124.773,0
226.659551,1.606244,0.006264,8e-05,1877.9,23.983397,1.225635,0.611487,-138.769,0
226.654936,1.655202,0.007802,7.3e-05,2338.981,21.884849,1.228991,0.613161,319.229,0
226.64274,1.559097,0.005032,7e-06,1508.556,2.098547,1.245434,0.621365,-505.645,0
226.63979,1.52571,0.005724,5.3e-05,1716.012,15.889,1.251572,0.624427,-299.575,0
226.634252,1.540063,0.00551,5e-05,1651.856,14.989623,1.255598,0.626436,-363.302,0
226.624167,1.605,0.006011,0.000333,1802.052,99.830889,1.261024,0.629143,-214.11,0
226.621058,1.660185,0.005834,9.3e-05,1748.989,27.880699,1.262837,0.630047,-266.818,0
226.62153,1.605816,0.005659,5e-06,1696.526,1.498962,1.263621,0.630438,-318.931,0
226.621659,1.594873,0.007342,4.7e-05,2201.076,14.090246,1.264027,0.630641,182.246,0
227.456,0.470028,0.006955,1.3e-05,2085.057,3.897302,1.26672,0.631985,67.002,0
226.61737,1.605851,0.005654,1.9e-05,1695.027,5.696057,1.267773,0.63251,-320.42,0
226.615295,1.687352,0.005824,6.3e-05,1745.991,18.886925,1.268846,0.633045,-269.796,0
226.611383,1.629547,0.005904,6.3e-05,1769.975,18.886925,1.272924,0.63508,-245.973,0
226.608546,1.661224,0.006354,0.000117,1904.881,35.075718,1.275342,0.636287,-111.968,0
226.601949,1.618753,0.007599,0.000223,2278.123,66.853718,1.282671,0.639943,258.778,0
226.601087,1.68455,0.006474,5.7e-05,1940.856,17.08817,1.282993,0.640104,-76.234,0
226.599594,1.624418,0.006678,3e-05,2002.014,8.993774,1.284845,0.641027,-15.485,0
226.59875,1.670833,0.006291,0.000357,1885.994,99.99,1.285163,0.641186,-130.729,0
226.600271,1.582228,0.005611,4.7e-05,1682.135,14.090246,1.2861,0.641654,-333.225,0
226.596866,1.613939,0.006254,3e-05,1874.902,8.993774,1.28792,0.642562,-141.747,0
