ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
201.84585,1.266558,0.082009,1.5e-05,24585.68,4.496887,1.3e-05,7.1e-05,435.91,0,0.001571000000000003
201.87734,1.265069,0.082088,2.6e-05,24609.363,7.794604,0.031507,0.17395,457.831,0,0.0016499999999999987
201.812845,1.282424,0.080062,0.000297,24001.984,89.03836,0.036626,0.202209,-104.33,0,-0.00037600000000000133
201.82903,1.308244,0.07848,1.6e-05,23527.712,4.796679,0.044961,0.248229,-543.292,0,-0.0019580000000000014
201.809422,1.237125,0.080913,7e-06,24257.107,2.098547,0.046829,0.258539,131.8,0,0.0004750000000000032
201.796015,1.223888,0.082755,2.4e-05,24809.325,7.195019,0.0656,0.362175,642.905,0,0.0023169999999999996
201.91767,1.253213,0.079399,1.9e-05,23803.221,5.696057,0.073021,0.403145,-288.295,0,-0.0010389999999999983
201.8807,1.343201,0.078575,2.2e-05,23556.192,6.595434,0.084194,0.464832,-516.932,0,-0.0018629999999999897
201.78022,1.323396,0.08071,1.7e-05,24196.249,5.096472,0.086821,0.479339,75.473,0,0.00027200000000000835
201.932317,1.244544,0.079569,0.000297,23854.186,89.03836,0.089193,0.492433,-241.124,0,-0.0008689999999999948
201.841124,1.361428,0.081844,1.2e-05,24536.214,3.597509,0.094996,0.52447,390.127,0,0.0014060000000000045
201.76286,1.314,0.083155,1.2e-05,24929.242,3.597509,0.095588,0.52774,753.894,0,0.002717000000000011
201.762783,1.318551,0.081183,2.9e-05,24338.051,8.693981,0.097992,0.541013,206.717,0,0.0007450000000000095
201.76563,1.335729,0.078858,1.4e-05,23641.034,4.197094,0.105922,0.584791,-438.407,0,-0.001579999999999998
201.77952,1.358178,0.077603,2e-05,23264.794,5.995849,0.113113,0.624493,-786.636,0,-0.0028349999999999903
201.89562,1.370985,0.078789,1.2e-05,23620.348,3.597509,0.115679,0.638657,-457.553,0,-0.0016489999999999977
201.732891,1.239573,0.081493,0.000297,24430.987,89.03836,0.116119,0.641087,292.734,0,0.0010550000000000004
201.737446,1.198485,0.083109,1.7e-05,24915.451,5.096472,0.127987,0.706613,741.131,0,0.0026710000000000067
201.704257,1.223244,0.08129,8e-06,24370.129,2.39834,0.148044,0.817346,236.407,0,0.0008520000000000055
201.70768,1.201811,0.083268,6e-06,24963.118,1.798755,0.152563,0.842296,785.249,0,0.002829999999999999
201.708925,1.355583,0.079948,1.2e-05,23967.807,3.597509,0.163306,0.901608,-135.962,0,-0.0004899999999999904
201.697548,1.191341,0.0785,1.7e-05,23533.708,5.096472,0.166259,0.917911,-537.743,0,-0.0019379999999999953
201.92781,1.414953,0.079055,1.4e-05,23700.093,4.197094,0.169517,0.935897,-383.745,0,-0.0013829999999999953
201.88679,1.461606,0.079091,2.5e-05,23710.885,7.494811,0.199302,1.10034,-373.756,0,-0.001347000000000001
201.63833,1.277314,0.082612,2.7e-05,24766.455,8.094396,0.207758,1.147027,603.226,0,0.0021740000000000093
201.969384,1.453587,0.079965,0.000297,23972.904,89.03836,0.224128,1.237406,-131.245,0,-0.0004730000000000012
201.895445,1.490733,0.077691,2.5e-05,23291.176,7.494811,0.229599,1.267606,-762.219,0,-0.0027469999999999994
201.9964,1.448828,0.079651,1.5e-05,23878.769,4.496887,0.236382,1.305058,-218.371,0,-0.000786999999999996
202.09501,1.266091,0.080374,9e-06,24095.519,2.698132,0.24909,1.375216,-17.758,0,-6.399999999999462e-05
202.07896,1.177112,0.080618,2.1e-05,24168.668,6.295642,0.249616,1.378123,49.945,0,0.0001799999999999996
202.09571,1.293712,0.077718,9e-06,23299.27,2.698132,0.251261,1.387206,-754.727,0,-0.00272
