ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
24.30355,-0.504349,0.056118,1.5e-05,16823.753,4.496887,0.000104,0.000409,0.0,0
24.295672,-0.507068,0.055709,1.6e-05,16701.138,4.796679,0.008438,0.03311,-116.1,0
24.293487,-0.482096,0.054397,1.2e-05,16307.81,3.597509,0.024437,0.095892,-488.528,0
24.309406,-0.469863,0.05513,6e-06,16527.558,1.798755,0.034934,0.137082,-280.456,0
24.339419,-0.495704,0.056,0.000333,16788.378,99.830889,0.036791,0.144367,-33.496,0
24.342151,-0.498416,0.055317,1.2e-05,16583.619,3.597509,0.03895,0.152838,-227.374,0
24.247174,-0.531505,0.056145,0.00015,16831.848,44.968869,0.062676,0.245941,7.664,0
24.357,-0.468996,0.05529,1.6e-05,16575.525,4.796679,0.063983,0.251068,-235.038,0
24.344673,-0.447709,0.055741,3.2e-05,16710.731,9.593359,0.069911,0.274331,-107.016,0
24.344583,-0.447222,0.0558,0.000333,16728.419,99.830889,0.070254,0.275675,-90.268,0
24.311583,-0.405505,0.054971,8e-06,16479.891,2.39834,0.099133,0.388997,-325.59,0
24.350682,-0.416629,0.056096,3.5e-05,16817.158,10.492736,0.099507,0.390463,-6.245,0
24.361991,-0.418548,0.056046,7e-06,16802.168,2.098547,0.103732,0.407042,-20.438,0
24.358284,-0.408099,0.055472,2.8e-05,16630.087,8.394189,0.110649,0.434185,-183.375,0
24.349007,-0.393353,0.055115,7e-06,16523.061,2.098547,0.119878,0.470401,-284.714,0
24.24351,-0.399596,0.055948,1.2e-05,16772.788,3.597509,0.120763,0.473873,-48.257,0
24.309999,-0.631896,0.056376,7e-06,16901.1,2.098547,0.127734,0.501227,73.237,0
24.307902,-0.632461,0.056053,1.3e-05,16804.267,3.897302,0.128212,0.503101,-18.451,0
24.309356,-0.633254,0.056379,7e-06,16901.999,2.098547,0.12906,0.506431,74.088,0
24.310607,-0.635271,0.056682,4e-06,16992.836,1.19917,0.131136,0.514576,160.099,0
24.413475,-0.5897,0.057263,1.1e-05,17167.016,3.297717,0.139106,0.545849,325.023,0
24.315159,-0.644683,0.056956,1e-05,17074.979,2.997925,0.140834,0.552632,237.877,0
24.184692,-0.421578,0.057263,1.2e-05,17167.016,3.597509,0.1449,0.568589,325.023,0
24.414052,-0.407876,0.055995,1.9e-05,16786.879,5.696057,0.146592,0.575225,-34.915,0
24.198897,-0.393472,0.054481,5e-06,16332.993,1.498962,0.152511,0.598452,-464.683,0
24.427547,-0.411528,0.057262,1.9e-05,17166.716,5.696057,0.154789,0.607391,324.739,0
24.276223,-0.337384,0.055816,2.7e-05,16733.216,8.094396,0.169174,0.663837,-85.727,0
24.264755,-0.323688,0.056049,1e-05,16803.067,2.997925,0.184772,0.725044,-19.587,0
24.348734,-0.311997,0.055967,1.6e-05,16778.484,4.796679,0.197536,0.775131,-42.863,0
24.348993,-0.311748,0.056032,1.3e-05,16797.971,3.897302,0.197838,0.776314,-24.412,0
24.323028,-0.299686,0.054451,1.5e-05,16323.999,4.496887,0.205549,0.806575,-473.199,0
24.465602,-0.359762,0.054617,2.2e-05,16373.765,6.595434,0.217079,0.851818,-426.078,0
24.116644,-0.698272,0.056135,3e-05,16828.85,8.993774,0.269418,1.057194,4.826,0
24.535906,-0.326867,0.056111,1.5e-05,16821.655,4.496887,0.292281,1.146909,-1.987,0
24.53667,-0.326203,0.056153,9e-06,16834.246,2.698132,0.293291,1.150873,9.935,0
24.452054,-0.238399,0.055043,8e-06,16501.476,2.39834,0.304526,1.194958,-305.152,0
24.389806,-0.196731,0.055208,9e-06,16550.942,2.698132,0.319426,1.253428,-258.315,0
24.56321,-0.280509,0.056043,1e-05,16801.269,2.997925,0.342721,1.344834,-21.29,0
24.555265,-0.263122,0.056157,1.6e-05,16835.445,4.796679,0.348542,1.367678,11.071,0
23.993829,-0.340377,0.055363,1.8e-05,16597.41,5.396264,0.350512,1.375408,-214.316,0
23.991667,-0.337972,0.055,0.000333,16488.585,99.830889,0.35355,1.387328,-317.358,0
23.983873,-0.339541,0.055229,1.6e-05,16557.238,4.796679,0.359724,1.411556,-252.354,0
24.498641,-0.178317,0.056686,7e-06,16994.035,2.098547,0.379864,1.490583,161.234,0
23.917066,-0.466322,0.056049,1.9e-05,16803.067,5.696057,0.388432,1.524205,-19.587,0
24.065268,-0.846159,0.056202,1.3e-05,16848.936,3.897302,0.416744,1.635301,23.844,0
24.601921,-0.20585,0.056014,1.8e-05,16792.575,5.396264,0.421951,1.655735,-29.522,0
24.603038,-0.168834,0.056415,7e-06,16912.792,2.098547,0.449641,1.764389,84.307,0
24.603129,-0.167989,0.056415,7e-06,16912.792,2.098547,0.450332,1.767102,84.307,0
24.242535,-0.047396,0.056343,9e-06,16891.206,2.698132,0.460993,1.808933,63.869,0
24.679595,-0.807044,0.057429,1.7e-05,17216.781,5.096472,0.482665,1.893975,372.144,0
24.668537,-0.159383,0.05715,1.6e-05,17133.139,4.796679,0.502109,1.970274,292.946,0
24.669324,-0.15931,0.056533,1.1e-05,16948.167,3.297717,0.502732,1.972716,117.803,0
24.619728,-0.090912,0.055741,9e-06,16710.731,2.698132,0.520388,2.042,-107.016,0
24.836612,-0.48413,0.055832,1.2e-05,16738.013,3.597509,0.533324,2.092759,-81.185,0
24.118386,-1.01587,0.055795,1.7e-05,16726.92,5.096472,0.544062,2.134896,-91.688,0
24.656737,-0.936585,0.056676,1.3e-05,16991.037,3.897302,0.558134,2.190115,158.395,0
24.658293,-0.93564,0.057275,1.8e-05,17170.613,5.396264,0.55839,2.191117,328.429,0
24.126576,-1.047918,0.055732,2.5e-05,16708.033,7.494811,0.571709,2.243384,-109.571,0
24.664743,-0.05694,0.057337,1.6e-05,17189.2,4.796679,0.574915,2.255962,346.029,0
24.894669,-0.512603,0.055899,1.5e-05,16758.099,4.496887,0.591054,2.319293,-62.166,0
24.899758,-0.522799,0.055666,6e-06,16688.247,1.798755,0.596371,2.340157,-128.306,0
24.926974,-0.46468,0.056449,7e-06,16922.984,2.098547,0.624559,2.450766,93.959,0
23.67566,-0.716084,0.055398,6e-06,16607.903,1.798755,0.66271,2.600471,-204.381,0
24.688807,0.097185,0.056318,2.2e-05,16883.712,6.595434,0.714243,2.802684,56.773,0
24.874475,-0.052091,0.056872,7e-06,17049.797,2.098547,0.728236,2.857592,214.032,0
24.88233,-0.031228,0.05662,1.3e-05,16974.249,3.897302,0.747436,2.932935,142.499,0
24.88266,-0.028759,0.056745,9e-06,17011.723,2.698132,0.749256,2.940077,177.982,0
24.856518,-1.025423,0.056006,1.1e-05,16790.176,3.297717,0.759729,2.981171,-31.793,0
24.525665,-1.282073,0.056716,0.00015,17003.029,44.968869,0.808818,3.173797,169.75,0
