ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
20.096388,-0.078942,0.07741,1.7e-05,23206.934,5.096472,4.4e-05,0.000233,-164.079,0
20.106243,-0.102984,0.076839,2.2e-05,23035.753,6.595434,0.02594,0.137916,-322.875,0
20.055285,-0.078084,0.079406,2.3e-05,23805.32,6.895227,0.041135,0.218704,391.009,0
20.137533,-0.060537,0.077128,1.8e-05,23122.393,5.396264,0.045069,0.239623,-242.504,0
20.075905,-0.133888,0.075608,2.8e-05,22666.708,8.394189,0.058612,0.311625,-665.217,0
20.160145,-0.083273,0.077405,2.4e-05,23205.435,7.195019,0.063879,0.339632,-165.47,0
20.157821,-0.106761,0.077347,2.5e-05,23188.047,7.494811,0.067402,0.358363,-181.6,0
20.015566,-0.080522,0.079214,7e-06,23747.76,2.098547,0.080859,0.429906,337.614,0
20.176674,-0.034618,0.078185,1.9e-05,23439.273,5.696057,0.091708,0.487588,51.449,0
20.001118,-0.116516,0.077203,2.5e-05,23144.877,7.494811,0.102418,0.544534,-221.646,0
20.025586,-0.167275,0.078039,1.1e-05,23395.504,3.297717,0.11319,0.601806,10.846,0
20.209342,-0.096374,0.076583,2.5e-05,22959.006,7.494811,0.114264,0.607513,-394.069,0
20.086064,-0.193503,0.07784,3.5e-05,23335.845,10.492736,0.114989,0.611372,-44.496,0
19.966707,-0.041059,0.079532,1.9e-05,23843.094,5.696057,0.135133,0.718469,426.05,0
19.980764,-0.168692,0.07989,1e-05,23950.419,2.997925,0.146363,0.778179,525.61,0
19.968826,-0.161009,0.076796,1.4e-05,23022.862,4.197094,0.151679,0.80644,-334.833,0
20.20935,0.03099,0.077912,7e-06,23357.43,2.098547,0.157635,0.838109,-24.473,0
20.270693,-0.126224,0.077756,9e-06,23310.662,2.698132,0.180573,0.960063,-67.857,0
20.131773,-0.262146,0.078666,2.3e-05,23583.474,6.895227,0.186548,0.991834,185.215,0
20.28702,-0.061536,0.07716,2.6e-05,23131.986,7.794604,0.191406,1.017663,-233.605,0
20.086231,0.143474,0.078227,1.6e-05,23451.865,4.796679,0.222687,1.183973,63.129,0
20.273707,0.061126,0.076052,7e-06,22799.816,2.098547,0.225973,1.201446,-541.74,0
20.195016,0.124358,0.077428,2.5e-05,23212.33,7.494811,0.225986,1.201512,-159.074,0
20.092042,0.147421,0.078527,1.1e-05,23541.802,3.297717,0.226443,1.203945,146.559,0
20.270767,0.102994,0.07722,2.2e-05,23149.974,6.595434,0.252022,1.339939,-216.918,0
20.357529,-0.090692,0.077434,1e-05,23214.129,2.997925,0.261381,1.389703,-157.405,0
20.36087,-0.101136,0.076528,2.1e-05,22942.517,6.295642,0.265386,1.410996,-409.364,0
19.829576,0.014188,0.077347,1.4e-05,23188.047,4.197094,0.282631,1.502685,-181.6,0
19.798675,-0.036992,0.076309,2.5e-05,22876.863,7.494811,0.300681,1.598649,-470.268,0
19.806323,0.021436,0.078276,1.1e-05,23466.554,3.297717,0.306975,1.632114,76.756,0
20.411362,0.024103,0.076315,2.5e-05,22878.661,7.494811,0.331392,1.761934,-468.6,0
20.371545,0.108047,0.078026,8e-06,23391.606,2.39834,0.332683,1.768799,7.231,0
20.307204,0.188389,0.078653,9e-06,23579.576,2.698132,0.340471,1.810202,181.6,0
19.856806,-0.327088,0.077797,3.1e-05,23322.954,9.293566,0.344917,1.833841,-56.454,0
19.790937,-0.240728,0.078884,2.2e-05,23648.828,6.595434,0.345653,1.837756,245.841,0
20.425658,0.073379,0.078086,1e-05,23409.594,2.997925,0.362791,1.928875,23.917,0
20.242108,0.256648,0.07818,1e-05,23437.774,2.997925,0.365888,1.945341,50.058,0
20.004296,0.275139,0.077292,2e-05,23171.559,5.995849,0.365903,1.945422,-196.895,0
20.005789,0.278482,0.077316,2.3e-05,23178.754,6.895227,0.36877,1.960663,-190.221,0
20.46684,0.009321,0.076952,1.8e-05,23069.629,5.396264,0.380809,2.02467,-291.449,0
20.297319,0.247793,0.078076,7e-06,23406.596,2.098547,0.383595,2.039483,21.136,0
20.299944,0.246315,0.077782,1.1e-05,23318.457,3.297717,0.383722,2.040162,-60.626,0
19.768175,-0.292503,0.078091,2.2e-05,23411.093,6.595434,0.391574,2.081906,25.307,0
20.290448,0.270811,0.077545,6e-06,23247.406,1.798755,0.400006,2.126735,-126.536,0
19.699129,-0.146183,0.078131,1e-05,23423.085,2.997925,0.402924,2.142255,36.431,0
20.500896,-0.011336,0.078038,6e-06,23395.204,1.798755,0.410103,2.18042,10.568,0
20.482193,0.066361,0.077431,2.9e-05,23213.23,8.693981,0.412253,2.191851,-158.239,0
20.421247,-0.342497,0.076522,1.7e-05,22940.718,5.096472,0.418282,2.223909,-411.033,0
20.304497,0.284818,0.078337,5e-06,23484.842,1.498962,0.419105,2.228284,93.72,0
19.660597,-0.120169,0.077363,1.7e-05,23192.844,5.096472,0.437755,2.327439,-177.15,0
