ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
36.527958,-0.331932,0.021311,6e-06,6388.877,1.798755,1.2e-05,1.9e-05,74.283,0
36.526728,-0.334827,0.021834,1.2e-05,6545.669,3.597509,0.003157,0.004848,227.841,0
36.522973,-0.329508,0.021553,3.9e-05,6461.427,11.691906,0.00554,0.008507,145.337,0
36.529736,-0.3262,0.02092,1.6e-05,6271.658,4.796679,0.005989,0.009197,-40.518,0
36.532587,-0.328102,0.020667,7e-06,6195.811,2.098547,0.005999,0.009212,-114.801,0
36.596307,-0.491904,0.021156,1e-05,6342.409,2.997925,0.173971,0.267157,28.774,0
36.714468,-0.292565,0.020507,0.000333,6147.844,99.830889,0.190612,0.292711,-161.779,0
36.325619,-0.387098,0.021098,5.5e-05,6325.021,16.488585,0.209726,0.322064,11.744,0
36.324923,-0.387136,0.021064,2.1e-05,6314.828,6.295642,0.210408,0.32311,1.762,0
36.887161,-0.244417,0.02104,6e-06,6307.633,1.798755,0.3697,0.567725,-5.285,0
36.902346,-0.386023,0.021931,7e-06,6574.748,2.098547,0.378269,0.580884,256.321,0
37.043301,0.014642,0.02125,7e-06,6370.59,2.098547,0.621025,0.953671,56.373,0
37.152373,-0.24677,0.021304,1.3e-05,6386.779,3.897302,0.630182,0.967731,72.228,0
36.631059,0.374962,0.02069,0.000333,6202.706,99.830889,0.714361,1.097,-108.048,0
36.609085,0.555134,0.021542,0.000333,6458.129,99.830889,0.890756,1.367879,142.107,0
37.227908,0.370294,0.020201,9e-06,6056.107,2.698132,0.991471,1.522542,-251.623,0
37.413656,0.123321,0.020195,7e-06,6054.309,2.098547,0.995829,1.529233,-253.385,0
37.234265,0.370528,0.020589,4e-06,6172.427,1.19917,0.996134,1.529702,-137.703,0
37.391272,0.373087,0.02151,1.4e-05,6448.536,4.197094,1.114593,1.711612,132.712,0
37.060503,0.652743,0.020216,7e-06,6060.604,2.098547,1.119444,1.719061,-247.219,0
35.487459,0.220592,0.020785,8e-06,6231.186,2.39834,1.178081,1.809107,-80.155,0
36.578903,-1.550534,0.020396,1.6e-05,6114.567,4.796679,1.219678,1.872985,-194.37,0
37.625214,0.380304,0.0218,1.3e-05,6535.476,3.897302,1.308124,2.008806,217.858,0
37.907167,-0.14025,0.020414,7e-06,6119.963,2.098547,1.392439,2.138283,-189.085,0
37.804277,0.367059,0.02129,5e-06,6382.581,1.498962,1.455164,2.234606,68.117,0
37.387411,0.893873,0.02154,0.000158,6457.53,47.367208,1.497064,2.298949,141.52,0
37.699221,0.604134,0.021714,5e-06,6509.693,1.498962,1.499334,2.302436,192.608,0
37.813823,0.45729,0.020503,0.000333,6146.645,99.830889,1.508722,2.316851,-162.953,0
37.825879,0.466194,0.021641,0.000333,6487.809,99.830889,1.523655,2.339783,171.174,0
37.618525,0.735606,0.021622,0.000333,6482.113,99.830889,1.526075,2.343499,165.596,0
37.93075,0.293472,0.021115,1.4e-05,6330.118,4.197094,1.535861,2.358527,16.736,0
37.624933,0.790379,0.021767,3.1e-05,6525.582,9.293566,1.569352,2.409957,208.169,0
37.582414,0.913086,0.020798,7.7e-05,6235.084,23.084019,1.631526,2.505434,-76.339,0
