ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
312.80717,-52.704064,0.04194,0.00051,12573.296,99.99,0.011567,0.0378,-1079.385,0
312.796958,-52.700944,0.04345,0.00015,13025.982,44.968869,0.014836,0.048486,-646.484,0
312.777333,-52.712583,0.041485,4e-05,12436.89,11.991698,0.030905,0.100998,-1209.829,0
312.762901,-52.66589,0.047373,3e-05,14202.068,8.993774,0.045208,0.147739,478.198,0
312.893125,-52.706778,0.04616,0.00014,13838.42,41.970944,0.04603,0.150426,130.444,0
312.762792,-52.663667,0.04745,0.00011,14225.152,32.97717,0.046732,0.15272,500.273,0
312.852,-52.741,0.044057,0.000333,13207.956,99.830889,0.049764,0.16263,-472.464,0
312.832958,-52.63625,0.043533,0.000103,13050.865,30.878623,0.059582,0.194714,-622.689,0
312.771167,-52.750444,0.047936,2.7e-05,14370.851,8.094396,0.062484,0.204199,639.604,0
312.913417,-52.660833,0.05074,5e-05,15211.469,14.989623,0.066487,0.217279,1443.481,0
312.709042,-52.712306,0.04739,0.00033,14207.165,98.931511,0.069124,0.225897,483.072,0
312.89225,-52.63825,0.05067,0.00011,15190.484,32.97717,0.072054,0.235471,1423.412,0
312.928958,-52.661694,0.04758,0.00035,14264.125,99.99,0.074309,0.242843,537.542,0
312.95425,-52.702139,0.04559,0.00027,13667.538,80.943964,0.081903,0.26766,-32.969,0
312.954458,-52.677139,0.04484,0.00041,13442.694,99.99,0.08373,0.273629,-247.986,0
312.939375,-52.646778,0.04624,0.00068,13862.403,99.99,0.08731,0.28533,153.379,0
312.933292,-52.63275,0.04898,0.00013,14683.835,38.97302,0.093053,0.304097,938.908,0
312.954375,-52.645556,0.04287,0.00096,12852.103,99.99,0.095633,0.31253,-812.764,0
312.938917,-52.632361,0.04822,0.00013,14455.992,38.97302,0.09586,0.313271,721.024,0
312.95725,-52.7455,0.04969,0.00013,14896.687,38.97302,0.097383,0.318247,1142.457,0
312.78075,-52.597611,0.04156,0.0014,12459.375,99.99,0.100463,0.328312,-1188.327,0
312.905042,-52.781528,0.04265,0.0002,12786.148,59.958492,0.100606,0.32878,-875.836,0
312.767833,-52.592694,0.04748,0.00037,14234.146,99.99,0.107271,0.350563,508.874,0
312.998875,-52.722722,0.04124,0.00023,12363.441,68.952265,0.112073,0.366254,-1280.068,0
312.948875,-52.615,0.04081,9e-05,12234.53,26.981321,0.112181,0.366607,-1403.344,0
312.919375,-52.600417,0.04854,2.7e-05,14551.926,8.094396,0.1125,0.367652,812.764,0
312.907042,-52.794583,0.04905,0.00018,14704.82,53.962642,0.112566,0.367864,958.976,0
312.986875,-52.753028,0.043607,3e-05,13073.05,8.993774,0.116682,0.381315,-601.474,0
313.011708,-52.687611,0.04257,0.00033,12762.165,98.931511,0.11669,0.381344,-898.771,0
312.993042,-52.635333,0.04909,0.00017,14716.812,50.964718,0.121016,0.395479,970.443,0
312.958042,-52.783889,0.04933,0.0013,14788.762,99.99,0.122039,0.398822,1039.249,0
312.610208,-52.683528,0.04191,0.00011,12564.302,32.97717,0.127435,0.416459,-1087.986,0
312.935417,-52.588556,0.04789,0.00102,14357.061,99.99,0.127741,0.417459,626.416,0
312.934083,-52.802806,0.04616,0.00073,13838.42,99.99,0.127975,0.418223,130.444,0
312.625116,-52.640442,0.04863,0.00011,14578.907,32.97717,0.12999,0.424807,838.566,0
312.965349,-52.791553,0.044831,0.000333,13439.996,99.830889,0.130664,0.427011,-250.566,0
312.617875,-52.74925,0.04823,0.00011,14458.99,32.97717,0.13363,0.436704,723.891,0
312.937458,-52.809611,0.04267,0.0007,12792.144,99.99,0.134817,0.440581,-870.102,0
312.97861,-52.790116,0.0446,0.000333,13370.744,99.830889,0.135215,0.441883,-316.792,0
312.995708,-52.783472,0.04388,0.00099,13154.893,99.99,0.138463,0.452496,-523.208,0
312.970417,-52.590639,0.04799,0.00015,14387.04,44.968869,0.138945,0.454073,655.085,0
312.700833,-52.814944,0.04798,0.00045,14384.042,99.99,0.139641,0.456345,652.218,0
313.049601,-52.706082,0.04255,0.00029,12756.169,86.939813,0.139821,0.456936,-904.505,0
312.774,-52.83325,0.04702,0.00103,14096.241,99.99,0.140711,0.459842,376.996,0
312.704292,-52.573028,0.04665,0.00014,13985.318,41.970944,0.140809,0.460165,270.921,0
312.913708,-52.824944,0.04469,0.00034,13397.725,99.99,0.141659,0.462943,-290.99,0
313.005917,-52.605028,0.04849,0.00033,14536.936,98.931511,0.144561,0.472426,798.43,0
312.777292,-52.547639,0.04924,8e-05,14761.781,23.983397,0.149847,0.489701,1013.447,0
313.029792,-52.615028,0.04449,0.00017,13337.766,50.964718,0.150567,0.492052,-348.328,0
313.008,-52.597,0.049031,0.000333,14699.124,99.830889,0.150659,0.492354,953.529,0
312.950292,-52.565972,0.04785,0.00012,14345.069,35.975095,0.151642,0.495566,614.949,0
312.924875,-52.553972,0.04626,0.00029,13868.399,86.939813,0.155047,0.506692,159.113,0
312.723208,-52.842083,0.04206,0.00012,12609.271,35.975095,0.157998,0.516336,-1044.983,0
312.969083,-52.830917,0.04571,0.00014,13703.513,41.970944,0.163117,0.533067,1.433,0
312.991167,-52.821889,0.04709,0.00025,14117.227,74.948115,0.163842,0.535435,397.065,0
313.063917,-52.769917,0.04417,0.00023,13241.833,68.952265,0.165827,0.541922,-440.068,0
313.039792,-52.795972,0.046359,8.3e-05,13898.079,24.882774,0.167184,0.546357,187.495,0
312.959,-52.845028,0.04875,9e-05,14614.882,26.981321,0.171943,0.561909,872.969,0
312.843417,-52.8675,0.04099,0.00014,12288.493,41.970944,0.172827,0.564798,-1351.74,0
312.983917,-52.839917,0.04337,0.00055,13001.999,99.99,0.175612,0.573901,-669.42,0
313.017208,-52.558278,0.05022,0.00015,15055.577,44.968869,0.181973,0.594688,1294.402,0
312.825875,-52.877833,0.04661,0.00019,13973.326,56.960567,0.182595,0.59672,259.454,0
313.114375,-52.734972,0.04129,0.00083,12378.431,99.99,0.183016,0.598097,-1265.733,0
313.120792,-52.671194,0.04839,0.00043,14506.957,99.99,0.184131,0.601739,769.761,0
313.023333,-52.557806,0.04819,0.00064,14446.999,99.99,0.184788,0.603888,712.423,0
313.055667,-52.812722,0.04475,0.0007,13415.712,99.99,0.185108,0.604932,-273.788,0
313.032333,-52.829389,0.04495,0.00019,13475.671,56.960567,0.18604,0.607978,-216.45,0
312.712292,-52.870139,0.04809,0.00012,14417.019,35.975095,0.18656,0.609677,683.754,0
312.582792,-52.81525,0.04551,0.00011,13643.555,32.97717,0.18705,0.611281,-55.904,0
313.114583,-52.759861,0.04845,0.0002,14524.945,59.958492,0.190093,0.621224,786.962,0
312.571875,-52.812444,0.04238,0.00045,12705.204,99.99,0.190434,0.622339,-953.242,0
313.087645,-52.795142,0.04093,0.00018,12270.505,53.962642,0.190699,0.623204,-1368.942,0
313.117667,-52.758222,0.04161,0.0003,12474.364,89.937737,0.191306,0.62519,-1173.993,0
313.116917,-52.625028,0.04717,0.00082,14141.21,99.99,0.19341,0.632063,420.0,0
312.629308,-52.538731,0.04572,9e-05,13706.511,26.981321,0.194435,0.635414,4.3,0
313.119542,-52.622139,0.04498,0.00069,13484.665,99.99,0.195953,0.640373,-207.85,0
312.951375,-52.512611,0.04367,0.00047,13091.937,99.99,0.199366,0.651529,-583.413,0
313.011875,-52.532583,0.04586,9e-05,13748.482,26.981321,0.200128,0.654017,44.437,0
312.660292,-52.514306,0.049067,0.00015,14709.917,44.968869,0.205111,0.670304,963.85,0
312.481083,-52.697833,0.04355,0.00115,13055.962,99.99,0.205165,0.67048,-617.815,0
312.502375,-52.770639,0.04304,0.00086,12903.067,99.99,0.206488,0.674804,-764.027,0
313.167458,-52.682889,0.04859,0.00053,14566.916,99.99,0.211195,0.690184,827.099,0
312.496417,-52.608778,0.04359,0.00011,13067.953,32.97717,0.214107,0.699702,-606.348,0
312.696125,-52.89975,0.04875,0.00043,14614.882,99.99,0.217732,0.711548,872.969,0
312.461625,-52.656528,0.04721,0.00017,14153.202,50.964718,0.220375,0.720187,431.467,0
313.061375,-52.861361,0.04966,0.0001,14887.693,29.979246,0.221489,0.723825,1133.856,0
312.618109,-52.880694,0.04692,0.00059,14066.262,99.99,0.22201,0.725529,348.328,0
312.451625,-52.690194,0.04476,0.00058,13418.71,99.99,0.22306,0.728961,-270.921,0
312.608,-52.508528,0.04188,0.0003,12555.308,89.937737,0.226536,0.740321,-1096.587,0
313.178875,-52.6305,0.04816,0.00088,14438.005,99.99,0.227181,0.742429,703.822,0
312.657667,-52.489389,0.05021,0.00041,15052.579,99.99,0.228078,0.74536,1291.535,0
312.455708,-52.611861,0.04713,8e-05,14129.219,23.983397,0.235777,0.77052,408.532,0
312.494125,-52.562472,0.04873,0.00011,14608.886,32.97717,0.237788,0.777091,867.235,0
312.787667,-52.932833,0.04317,0.00027,12942.04,80.943964,0.238341,0.778899,-726.757,0
312.653708,-52.4775,0.04528,0.00018,13574.602,53.962642,0.239861,0.783866,-121.843,0
312.419083,-52.746417,0.04164,9e-05,12483.358,26.981321,0.248053,0.810638,-1165.392,0
313.109417,-52.873056,0.04928,8e-05,14773.772,23.983397,0.249919,0.816737,1024.914,0
312.672792,-52.941389,0.04882,0.00013,14635.868,38.97302,0.261697,0.855224,893.037,0
313.197417,-52.825333,0.04511,0.00033,13523.638,98.931511,0.263343,0.860606,-170.58,0
312.636,-52.455944,0.04387,4.3e-05,13151.895,12.891076,0.263931,0.862528,-526.075,0
312.636261,-52.455254,0.04389,0.00015,13157.891,44.968869,0.264491,0.864356,-520.341,0
312.605625,-52.464389,0.04509,0.00012,13517.642,35.975095,0.264809,0.865398,-176.314,0
313.231375,-52.787083,0.04434,0.00022,13292.798,65.954341,0.265918,0.86902,-391.331,0
313.144583,-52.516611,0.04577,6e-05,13721.501,17.987547,0.265929,0.869055,18.635,0
313.037167,-52.463333,0.04678,0.0004,14024.291,99.99,0.26681,0.871935,308.191,0
313.042083,-52.464861,0.04816,0.00013,14438.005,38.97302,0.266975,0.872475,703.822,0
312.71175,-52.435917,0.04556,0.00014,13658.544,41.970944,0.267468,0.874085,-41.57,0
312.6475,-52.440278,0.04453,9e-05,13349.758,26.981321,0.275503,0.900343,-336.86,0
313.176125,-52.869222,0.04201,0.00011,12594.281,32.97717,0.277396,0.906531,-1059.317,0
313.121708,-52.481417,0.04673,0.00047,14009.302,99.99,0.281538,0.920066,293.857,0
313.263292,-52.784861,0.04186,0.00022,12549.312,65.954341,0.283441,0.926284,-1102.32,0
312.649708,-52.963583,0.04411,0.0002,13223.845,59.958492,0.28738,0.939156,-457.269,0
313.2855,-52.621389,0.04813,0.00011,14429.011,32.97717,0.291878,0.953858,695.222,0
312.803782,-52.991359,0.04249,0.00076,12738.182,99.99,0.296236,0.968099,-921.706,0
312.682742,-52.98474,0.05002,0.00023,14995.619,68.952265,0.301108,0.984022,1237.064,0
313.2745,-52.819167,0.04281,0.00038,12834.115,99.99,0.30226,0.987787,-829.966,0
313.3135,-52.764639,0.04816,0.00012,14438.005,35.975095,0.307271,1.004162,703.822,0
