ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
162.436801,0.338896,0.038855,1.5e-05,11648.436,4.496887,0.013601,0.037844,-38.953,0
162.421515,0.363091,0.038667,7e-06,11592.075,2.098547,0.022861,0.063612,-93.199,0
162.412917,0.338056,0.039397,0.000333,11810.923,99.830889,0.031539,0.087758,117.437,0
162.436,0.297,0.039558,0.000333,11859.19,99.830889,0.054975,0.152972,163.892,0
162.497471,0.353253,0.037648,1.1e-05,11286.586,3.297717,0.056146,0.156229,-387.224,0
162.429295,0.407921,0.038582,1.1e-05,11566.593,3.297717,0.057483,0.15995,-117.725,0
162.495225,0.322296,0.038999,1.1e-05,11691.606,3.297717,0.061387,0.170814,2.597,0
162.498496,0.397661,0.038754,2e-05,11618.157,5.995849,0.073329,0.204042,-68.096,0
162.510663,0.382508,0.037505,9e-06,11243.716,2.698132,0.075849,0.211053,-428.485,0
162.51949,0.351662,0.039969,2.3e-05,11982.405,6.895227,0.078144,0.217438,282.483,0
162.52571,0.333244,0.040329,9e-06,12090.33,2.698132,0.086362,0.240306,386.358,0
162.528288,0.333688,0.03907,0.000333,11712.891,99.830889,0.088791,0.247064,23.083,0
162.34753,0.327217,0.041033,1e-05,12301.384,2.997925,0.096959,0.269794,589.492,0
162.344604,0.394496,0.039172,1.6e-05,11743.47,4.796679,0.105777,0.294329,52.515,0
162.547889,0.306906,0.040493,1.2e-05,12139.496,3.597509,0.115581,0.321611,433.679,0
162.320807,0.329328,0.040614,8e-06,12175.771,2.39834,0.122597,0.341132,468.593,0
162.31969,0.326525,0.040261,2.1e-05,12069.944,6.295642,0.124233,0.345685,366.737,0
162.2969,0.379115,0.04038,7e-06,12105.619,2.098547,0.147018,0.409085,401.074,0
162.351644,0.231989,0.039689,9e-06,11898.463,2.698132,0.1496,0.416271,201.691,0
162.299422,0.267752,0.039765,2e-05,11921.247,5.995849,0.164897,0.458835,223.62,0
162.46552,0.164186,0.039519,1e-05,11847.498,2.997925,0.189081,0.526127,152.639,0
162.484655,0.535841,0.038374,3e-05,11504.236,8.993774,0.189151,0.526322,-177.742,0
162.63249,0.360611,0.038422,1e-05,11518.626,2.997925,0.191348,0.532436,-163.892,0
162.59494,0.236377,0.039424,1.3e-05,11819.018,3.897302,0.192077,0.534463,125.227,0
162.477458,0.159028,0.038964,9e-06,11681.113,2.698132,0.196042,0.545496,-7.502,0
162.685714,0.445777,0.037555,1.3e-05,11258.706,3.897302,0.261843,0.728591,-414.058,0
162.698066,0.482439,0.038105,1.7e-05,11423.592,5.096472,0.288083,0.801606,-255.36,0
162.19973,0.16837,0.038988,2.7e-05,11688.308,8.094396,0.3033,0.843948,-0.577,0
162.72918,0.492519,0.038849,1.4e-05,11646.637,4.197094,0.320424,0.891596,-40.684,0
162.11893,0.33602,0.039363,1.6e-05,11800.731,4.796679,0.322791,0.898181,107.626,0
162.49033,0.700829,0.039708,8e-06,11904.159,2.39834,0.352534,0.980943,207.173,0
162.71656,0.589298,0.039162,9e-06,11740.472,2.698132,0.363574,1.011663,49.629,0
162.762784,0.607822,0.037556,0.000297,11259.006,89.03836,0.410987,1.143591,-413.77,0
162.84458,0.262459,0.040194,1e-05,12049.858,2.997925,0.412988,1.149159,347.405,0
162.040635,0.453966,0.038955,7e-06,11678.415,2.098547,0.413543,1.150704,-10.099,0
162.046279,0.151962,0.039278,0.000297,11775.248,89.03836,0.442688,1.231801,83.1,0
162.031247,0.16713,0.039299,1.1e-05,11781.544,3.297717,0.449717,1.251361,89.16,0
162.884284,0.257323,0.0379,8e-06,11362.134,2.39834,0.452877,1.260152,-314.511,0
162.820109,0.074896,0.039338,0.000297,11793.236,89.03836,0.469133,1.305385,100.413,0
162.90092,0.178005,0.037827,6e-06,11340.249,1.798755,0.491301,1.367069,-335.575,0
162.836882,0.659811,0.03878,1.6e-05,11625.952,4.796679,0.501365,1.395073,-60.594,0
162.368187,0.862618,0.039614,0.000297,11875.978,89.03836,0.516114,1.436113,180.05,0
162.08271,-0.021972,0.0388,2e-05,11631.947,5.995849,0.517935,1.441179,-54.823,0
162.21921,0.853122,0.03844,1.1e-05,11524.022,3.297717,0.548408,1.525972,-158.698,0
162.35175,0.916139,0.038595,6e-06,11570.49,1.798755,0.571491,1.590201,-113.974,0
163.023285,0.289934,0.037877,1.3e-05,11355.239,3.897302,0.585199,1.628347,-321.147,0
162.677669,0.930519,0.037591,1.4e-05,11269.498,4.197094,0.625189,1.739619,-403.671,0
161.804214,0.204433,0.037821,1.3e-05,11338.451,3.897302,0.653921,1.819568,-337.306,0
162.62766,0.990352,0.037895,1e-05,11360.635,2.997925,0.665259,1.851116,-315.954,0
