ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
201.577078,0.226504,0.08348,7e-05,25026.674,20.985472,0.00403,0.022571,243.689,0
201.578685,0.221628,0.083512,9e-05,25036.268,26.981321,0.006407,0.035882,252.55,0
201.56611,0.231473,0.084549,2.6e-05,25347.153,7.794604,0.009608,0.053806,539.715,0
201.568002,0.210259,0.083357,1.9e-05,24989.8,5.696057,0.015758,0.08825,209.628,0
201.567083,0.209944,0.083,0.000333,24882.774,99.830889,0.016382,0.091741,110.768,0
201.619382,0.240662,0.084484,2.5e-05,25327.666,7.494811,0.048638,0.272387,521.715,0
201.59889,0.182113,0.080955,2e-05,24269.698,5.995849,0.050027,0.280165,-455.532,0
201.531622,0.180236,0.082283,2e-05,24667.823,5.995849,0.061236,0.342935,-87.783,0
201.530539,0.161486,0.081947,2.3e-05,24567.093,6.895227,0.07665,0.429259,-180.828,0
201.651242,0.263429,0.082407,9e-06,24704.997,2.698132,0.086856,0.486416,-53.445,0
201.63705,0.326087,0.083748,2.1e-05,25107.019,6.295642,0.119425,0.668812,317.903,0
201.543169,0.085541,0.081518,1.6e-05,24438.482,4.796679,0.142775,0.799574,-299.626,0
201.719459,0.234731,0.082869,1.1e-05,24843.501,3.297717,0.146475,0.820297,74.491,0
201.432484,0.181027,0.083174,1.9e-05,24934.938,5.696057,0.147551,0.826323,158.951,0
201.681857,0.330274,0.082132,2e-05,24622.554,5.995849,0.151149,0.846473,-129.598,0
201.613575,0.056475,0.081038,0.000297,24294.581,89.03836,0.173368,0.970905,-432.547,0
201.479232,0.075435,0.082331,2.6e-05,24682.213,7.794604,0.176772,0.989967,-74.491,0
201.565139,0.402243,0.083715,3.9e-05,25097.126,11.691906,0.177331,0.993098,308.765,0
201.601981,0.036394,0.083369,1.8e-05,24993.397,5.396264,0.190873,1.068938,212.951,0
201.386632,0.306242,0.083338,3e-05,24984.104,8.993774,0.20354,1.139875,204.366,0
201.718119,0.387476,0.084332,2.1e-05,25282.098,6.295642,0.217573,1.218467,479.624,0
201.74467,0.361006,0.084185,1.6e-05,25238.028,4.796679,0.218718,1.224878,438.917,0
201.732103,0.375626,0.081682,2.5e-05,24487.648,7.494811,0.218806,1.22537,-254.212,0
201.637266,0.014231,0.083511,2e-05,25035.968,5.995849,0.220357,1.234057,252.273,0
201.666613,0.454204,0.0828,2.2e-05,24822.816,6.595434,0.247378,1.38538,55.384,0
201.489049,0.458406,0.080908,7e-06,24255.608,2.098547,0.248052,1.389155,-468.547,0
201.682657,0.451413,0.082301,1.7e-05,24673.219,5.096472,0.251349,1.407619,-82.799,0
201.77603,0.409971,0.083625,1.3e-05,25070.144,3.897302,0.274365,1.536514,283.842,0
201.404446,0.00248,0.083988,1.6e-05,25178.969,4.796679,0.279412,1.564777,384.364,0
201.803705,0.066436,0.082767,0.000297,24812.922,89.03836,0.27975,1.56667,46.245,0
201.679167,-0.038119,0.08264,8e-06,24774.849,2.39834,0.283711,1.588854,11.077,0
201.669455,0.496263,0.0812,2e-05,24343.148,5.995849,0.287706,1.61123,-387.687,0
