ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
55.20625,-45.677778,0.0698,0.000333,20925.514,99.830889,0.00673,0.031962,241.474,0
55.195292,-45.669194,0.068571,0.00015,20557.069,44.968869,0.015506,0.07364,-103.209,0
55.171583,-45.689111,0.069468,0.000113,20825.982,33.876548,0.022069,0.104806,148.362,0
55.286708,-45.692,0.066746,3.3e-05,20009.947,9.893151,0.059533,0.282723,-615.044,0
55.281583,-45.758194,0.068184,0.000437,20441.049,99.99,0.092667,0.440078,-211.746,0
55.289292,-45.766889,0.069201,0.000304,20745.938,91.136907,0.10286,0.488488,73.48,0
55.2675,-45.778889,0.068344,0.000333,20489.016,99.830889,0.105341,0.500267,-166.872,0
55.277083,-45.7865,0.070395,0.00015,21103.89,44.968869,0.115131,0.546763,408.347,0
55.292292,-45.79,0.070695,0.000137,21193.828,41.071567,0.123325,0.585674,492.484,0
55.270917,-45.803611,0.070615,0.000193,21169.844,57.859944,0.128946,0.612371,470.048,0
55.3045,-45.805389,0.069832,0.000133,20935.107,39.872397,0.140913,0.669199,250.449,0
55.337292,-45.796889,0.070832,0.000647,21234.899,99.99,0.147174,0.698935,530.907,0
55.33863,-45.526258,0.0677,0.000333,20295.949,99.830889,0.184195,0.874749,-347.487,0
54.916792,-45.656889,0.069268,0.00015,20766.024,44.968869,0.201271,0.955842,92.271,0
55.177208,-45.886611,0.071116,0.00015,21320.04,44.968869,0.203456,0.966218,610.557,0
55.4465,-45.531833,0.070632,0.00015,21174.941,44.968869,0.228554,1.08541,474.815,0
55.331292,-45.899944,0.06903,0.000213,20694.673,63.855794,0.23408,1.111652,25.522,0
