ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
74.72758,-0.488925,0.01478,6.7e-05,4430.933,20.086095,0.002015,0.002243,-64.98,0
74.68348,-0.478179,0.015718,5.3e-05,4712.138,15.889,0.04739,0.052747,212.07,0
74.83587,-0.507481,0.015684,0.00015,4701.945,44.968869,0.107852,0.120041,202.028,0
74.63868,-0.55317,0.013893,8.3e-05,4165.017,24.882774,0.111167,0.123732,-326.966,0
74.805214,-0.588803,0.01398,0.00014,4191.099,41.970944,0.125087,0.139225,-301.269,0
74.63095,-0.574519,0.013893,8.7e-05,4165.017,26.081944,0.130429,0.14517,-326.966,0
74.573875,-0.695866,0.014487,0.00015,4343.093,44.968869,0.258777,0.288024,-151.521,0
74.89423,-0.260422,0.01389,9e-05,4164.117,26.981321,0.281839,0.313693,-327.852,0
75.08223,-0.519807,0.014583,0.00015,4371.873,44.968869,0.353966,0.393971,-123.166,0
74.56048,-0.172779,0.015974,0.000107,4788.885,32.077793,0.358742,0.399287,287.683,0
74.810875,-0.102453,0.016428,0.00015,4924.991,44.968869,0.395169,0.439831,421.777,0
74.69507,-0.88424,0.01457,9e-05,4367.976,26.981321,0.396574,0.441395,-127.006,0
74.48598,-0.125487,0.016378,1.7e-05,4910.001,5.096472,0.437724,0.487195,407.009,0
75.02325,-0.109604,0.01601,0.00014,4799.677,41.970944,0.479902,0.534141,298.316,0
74.952644,-0.059551,0.01647,0.00011,4937.582,32.97717,0.484073,0.538783,434.182,0
74.373375,-0.861501,0.01447,0.0001,4337.997,29.979246,0.51527,0.573506,-156.542,0
74.70626,-1.05299,0.014133,0.00015,4236.967,44.968869,0.564302,0.628079,-256.079,0
74.84761,-1.159211,0.014677,0.000127,4400.054,38.073642,0.680357,0.75725,-95.402,0
75.430016,-0.506159,0.01585,0.00011,4751.71,32.97717,0.700616,0.7798,251.058,0
74.38634,-1.122761,0.01459,0.0001,4373.972,29.979246,0.720585,0.802026,-121.098,0
75.10996,-1.385911,0.0156,0.00012,4676.762,35.975095,0.974075,1.084165,177.217,0
73.7448,-0.07023,0.01397,0.00013,4188.101,38.97302,1.070155,1.191104,-304.223,0
74.06613,-1.357797,0.015777,1e-05,4729.826,2.997925,1.092999,1.21653,229.496,0
75.64371,0.244744,0.016124,7e-06,4833.854,2.098547,1.172264,1.304753,331.987,0
74.5809,0.742216,0.01384,0.0001,4149.128,29.979246,1.240329,1.380511,-342.62,0
75.70781,-1.256893,0.014907,0.00015,4469.006,44.968869,1.243488,1.384027,-27.469,0
75.72378,-1.286175,0.01467,0.00012,4397.955,35.975095,1.274197,1.418207,-97.469,0
75.76766,0.255186,0.015554,0.000127,4662.972,38.073642,1.27734,1.421705,163.631,0
74.11343,0.711206,0.01516,0.0001,4544.854,29.979246,1.349265,1.501759,47.258,0
73.874344,-1.856893,0.015416,1.9e-05,4621.601,5.696057,1.613084,1.795395,122.871,0
75.86547,0.660084,0.013993,7e-06,4194.996,2.098547,1.615839,1.798462,-297.43,0
